customer_id,trans_date,tran_amount
CS5590,15/6/2020,36
CS3855,15/6/2020,84
CS4578,15/6/2020,70
CS2194,15/6/2020,46
CS2186,15/6/2020,69
CS8915,15/6/2020,39
CS8413,15/6/2020,23
CS8312,15/6/2020,31
CS8320,15/6/2020,51
CS7646,15/6/2020,56
CS8757,15/6/2020,25
CS7438,15/6/2020,59
CS8009,15/6/2020,12
CS8769,15/6/2020,62
CS7765,15/6/2020,11
CS7453,15/6/2020,39
CS8318,15/6/2020,33
CS7570,15/6/2020,67
CS7962,15/6/2020,31
CS8661,15/6/2020,56
CS2473,16/6/2020,81
CS2846,16/6/2020,86
CS5458,16/6/2020,85
CS5576,16/6/2020,90
CS3667,16/6/2020,36
CS2172,16/6/2020,86
CS2342,16/6/2020,94
CS3609,16/6/2020,102
CS5221,16/6/2020,48
CS5850,16/6/2020,90
CS4407,16/6/2020,37
CS4225,16/6/2020,102
CS2126,16/6/2020,50
CS2184,16/6/2020,61
CS3801,16/6/2020,87
CS1404,16/6/2020,88
CS1361,16/6/2020,45
CS3535,16/6/2020,53
CS3838,16/6/2020,98
CS3797,16/6/2020,75
CS5912,16/6/2020,65
CS1205,16/6/2020,68
CS6037,16/6/2020,45
CS2492,16/6/2020,94
CS4208,16/6/2020,57
CS2546,16/6/2020,55
CS5659,16/6/2020,79
CS3411,16/6/2020,66
CS5184,16/6/2020,39
CS4076,16/6/2020,99
CS4468,16/6/2020,63
CS5202,16/6/2020,100
CS5594,16/6/2020,96
CS4818,16/6/2020,74
CS4723,16/6/2020,85
CS4160,16/6/2020,62
CS1637,16/6/2020,58
CS3134,16/6/2020,56
CS5605,16/6/2020,104
CS2332,16/6/2020,60
CS3739,16/6/2020,63
CS3483,16/6/2020,67
CS1203,16/6/2020,65
CS1548,16/6/2020,91
CS3979,16/6/2020,39
CS4443,16/6/2020,67
CS5917,16/6/2020,55
CS1554,16/6/2020,104
CS2943,16/6/2020,53
CS3713,16/6/2020,94
CS5224,16/6/2020,95
CS1287,16/6/2020,86
CS2307,16/6/2020,93
CS4404,16/6/2020,48
CS1430,16/6/2020,45
CS5375,16/6/2020,77
CS2883,16/6/2020,61
CS4809,16/6/2020,65
CS5694,16/6/2020,97
CS3301,16/6/2020,57
CS1428,16/6/2020,67
CS3291,16/6/2020,39
CS2661,16/6/2020,35
CS2929,16/6/2020,73
CS6059,16/6/2020,64
CS1875,16/6/2020,66
CS4319,16/6/2020,58
CS4433,16/6/2020,62
CS8473,16/6/2020,60
CS8846,16/6/2020,18
CS8342,16/6/2020,34
CS8126,16/6/2020,76
CS8184,16/6/2020,17
CS7404,16/6/2020,18
CS7361,16/6/2020,12
CS7205,16/6/2020,27
CS8492,16/6/2020,15
CS8546,16/6/2020,79
CS8332,16/6/2020,38
CS7203,16/6/2020,18
CS7554,16/6/2020,51
CS8943,16/6/2020,40
CS8307,16/6/2020,17
CS8883,16/6/2020,72
CS3850,17/6/2020,66
CS5136,17/6/2020,64
CS3073,17/6/2020,98
CS5143,17/6/2020,80
CS2519,17/6/2020,77
CS4656,17/6/2020,72
CS5899,17/6/2020,35
CS3975,17/6/2020,85
CS4254,17/6/2020,96
CS5713,17/6/2020,95
CS4484,17/6/2020,87
CS6093,17/6/2020,98
CS4051,17/6/2020,93
CS1467,17/6/2020,44
CS6087,17/6/2020,64
CS4221,17/6/2020,94
CS2085,17/6/2020,37
CS3015,17/6/2020,82
CS5724,17/6/2020,94
CS2370,17/6/2020,68
CS5846,17/6/2020,67
CS4290,17/6/2020,81
CS4492,17/6/2020,99
CS3149,17/6/2020,104
CS1289,17/6/2020,66
CS4147,17/6/2020,42
CS1273,17/6/2020,60
CS5272,17/6/2020,67
CS3919,17/6/2020,74
CS1420,17/6/2020,90
CS6056,17/6/2020,47
CS5492,17/6/2020,96
CS4579,17/6/2020,65
CS4990,17/6/2020,65
CS5492,17/6/2020,95
CS2969,17/6/2020,80
CS4453,17/6/2020,91
CS3772,17/6/2020,100
CS4004,17/6/2020,65
CS3577,17/6/2020,100
CS1496,17/6/2020,37
CS3637,17/6/2020,49
CS3941,17/6/2020,97
CS2662,17/6/2020,88
CS3976,17/6/2020,51
CS5353,17/6/2020,45
CS4685,17/6/2020,35
CS2794,17/6/2020,101
CS1430,17/6/2020,99
CS3560,17/6/2020,96
CS1783,17/6/2020,63
CS4551,17/6/2020,74
CS3490,17/6/2020,81
CS1893,17/6/2020,40
CS3659,17/6/2020,54
CS1717,17/6/2020,61
CS5698,17/6/2020,50
CS5964,17/6/2020,37
CS3579,17/6/2020,43
CS8519,17/6/2020,15
CS7467,17/6/2020,54
CS8085,17/6/2020,33
CS7273,17/6/2020,77
CS7420,17/6/2020,32
CS8969,17/6/2020,33
CS8662,17/6/2020,52
CS8794,17/6/2020,70
CS7783,17/6/2020,54
CS7893,17/6/2020,34
CS1620,18/6/2020,80
CS1330,18/6/2020,98
CS5939,18/6/2020,70
CS3176,18/6/2020,88
CS5313,18/6/2020,41
CS5458,18/6/2020,86
CS1496,18/6/2020,62
CS2401,18/6/2020,103
CS1420,18/6/2020,69
CS5913,18/6/2020,86
CS4201,18/6/2020,48
CS1373,18/6/2020,36
CS4106,18/6/2020,46
CS3004,18/6/2020,104
CS4087,18/6/2020,96
CS2397,18/6/2020,77
CS5034,18/6/2020,58
CS1629,18/6/2020,36
CS2871,18/6/2020,80
CS4634,18/6/2020,44
CS3801,18/6/2020,58
CS5745,18/6/2020,70
CS5895,18/6/2020,103
CS3352,18/6/2020,84
CS3949,18/6/2020,67
CS2658,18/6/2020,105
CS5196,18/6/2020,97
CS5293,18/6/2020,90
CS2805,18/6/2020,103
CS4627,18/6/2020,49
CS1676,18/6/2020,75
CS2563,18/6/2020,55
CS1502,18/6/2020,73
CS1816,18/6/2020,65
CS1512,18/6/2020,38
CS4277,18/6/2020,63
CS5921,18/6/2020,62
CS4134,18/6/2020,88
CS5268,18/6/2020,75
CS4057,18/6/2020,64
CS4515,18/6/2020,88
CS5914,18/6/2020,60
CS5260,18/6/2020,64
CS3449,18/6/2020,96
CS1867,18/6/2020,43
CS2914,18/6/2020,39
CS3320,18/6/2020,85
CS4309,18/6/2020,75
CS1959,18/6/2020,54
CS3098,18/6/2020,54
CS5612,18/6/2020,67
CS5038,18/6/2020,100
CS3595,18/6/2020,95
CS2521,18/6/2020,39
CS3181,18/6/2020,36
CS2462,18/6/2020,51
CS4460,18/6/2020,84
CS3878,18/6/2020,101
CS1917,18/6/2020,55
CS2840,18/6/2020,71
CS3655,18/6/2020,104
CS2292,18/6/2020,64
CS2983,18/6/2020,41
CS4043,18/6/2020,70
CS1645,18/6/2020,62
CS2274,18/6/2020,72
CS5633,18/6/2020,95
CS2190,18/6/2020,73
CS1541,18/6/2020,98
CS4056,18/6/2020,98
CS2552,18/6/2020,54
CS3191,18/6/2020,56
CS5282,18/6/2020,61
CS5836,18/6/2020,91
CS5558,18/6/2020,45
CS3195,18/6/2020,36
CS2455,18/6/2020,40
CS4443,18/6/2020,40
CS5679,18/6/2020,99
CS1113,18/6/2020,81
CS7330,18/6/2020,15
CS7496,18/6/2020,76
CS8401,18/6/2020,44
CS7420,18/6/2020,59
CS7373,18/6/2020,43
CS8397,18/6/2020,17
CS7629,18/6/2020,46
CS8871,18/6/2020,25
CS8658,18/6/2020,45
CS8805,18/6/2020,66
CS7676,18/6/2020,18
CS8563,18/6/2020,52
CS7502,18/6/2020,77
CS7816,18/6/2020,13
CS7512,18/6/2020,23
CS7867,18/6/2020,27
CS8914,18/6/2020,52
CS7959,18/6/2020,51
CS8521,18/6/2020,31
CS8462,18/6/2020,36
CS8840,18/6/2020,60
CS8983,18/6/2020,74
CS7645,18/6/2020,30
CS8190,18/6/2020,52
CS7541,18/6/2020,78
CS8552,18/6/2020,27
CS8455,18/6/2020,17
CS3518,19/6/2020,54
CS5630,19/6/2020,68
CS6068,19/6/2020,49
CS3427,19/6/2020,62
CS4320,19/6/2020,78
CS3131,19/6/2020,42
CS4845,19/6/2020,91
CS4668,19/6/2020,43
CS5941,19/6/2020,67
CS2127,19/6/2020,64
CS2157,19/6/2020,43
CS5273,19/6/2020,44
CS3710,19/6/2020,74
CS5990,19/6/2020,66
CS4494,19/6/2020,67
CS5248,19/6/2020,57
CS4149,19/6/2020,102
CS5990,19/6/2020,68
CS4254,19/6/2020,80
CS4162,19/6/2020,88
CS2310,19/6/2020,52
CS4024,19/6/2020,45
CS2229,19/6/2020,84
CS4808,19/6/2020,86
CS3088,19/6/2020,68
CS2133,19/6/2020,66
CS1691,19/6/2020,38
CS5747,19/6/2020,75
CS3680,19/6/2020,63
CS1764,19/6/2020,66
CS5441,19/6/2020,53
CS4884,19/6/2020,62
CS5375,19/6/2020,45
CS2313,19/6/2020,63
CS5230,19/6/2020,52
CS3323,19/6/2020,36
CS4863,19/6/2020,89
CS3584,19/6/2020,89
CS3643,19/6/2020,75
CS4233,19/6/2020,85
CS5246,19/6/2020,53
CS5466,19/6/2020,37
CS3831,19/6/2020,53
CS5163,19/6/2020,47
CS4563,19/6/2020,69
CS3290,19/6/2020,104
CS3089,19/6/2020,83
CS4082,19/6/2020,89
CS2662,19/6/2020,63
CS3488,19/6/2020,60
CS5422,19/6/2020,104
CS1416,19/6/2020,41
CS2218,19/6/2020,40
CS4568,19/6/2020,49
CS4446,19/6/2020,59
CS4881,19/6/2020,81
CS1683,19/6/2020,82
CS5674,19/6/2020,60
CS4072,19/6/2020,75
CS1585,19/6/2020,49
CS5829,19/6/2020,47
CS5228,19/6/2020,40
CS2200,19/6/2020,63
CS4554,19/6/2020,73
CS4858,19/6/2020,66
CS4744,19/6/2020,105
CS5537,19/6/2020,78
CS2590,19/6/2020,72
CS3474,19/6/2020,105
CS3816,19/6/2020,63
CS4160,19/6/2020,44
CS3310,19/6/2020,63
CS3542,19/6/2020,79
CS5788,19/6/2020,80
CS1902,19/6/2020,57
CS1351,19/6/2020,48
CS2360,19/6/2020,98
CS1905,19/6/2020,88
CS1325,19/6/2020,64
CS5750,19/6/2020,54
CS5273,19/6/2020,56
CS4630,19/6/2020,54
CS4012,19/6/2020,42
CS1422,19/6/2020,94
CS1194,19/6/2020,78
CS1313,19/6/2020,71
CS2763,19/6/2020,92
CS5323,19/6/2020,97
CS5927,19/6/2020,76
CS8127,19/6/2020,41
CS8157,19/6/2020,34
CS8310,19/6/2020,38
CS8229,19/6/2020,63
CS8133,19/6/2020,61
CS7691,19/6/2020,52
CS8313,19/6/2020,39
CS7416,19/6/2020,63
CS7683,19/6/2020,38
CS7585,19/6/2020,46
CS8200,19/6/2020,35
CS8590,19/6/2020,72
CS7902,19/6/2020,30
CS7351,19/6/2020,78
CS8360,19/6/2020,79
CS7905,19/6/2020,65
CS7325,19/6/2020,76
CS8763,19/6/2020,17
CS5925,20/6/2020,66
CS5785,20/6/2020,63
CS5532,20/6/2020,76
CS4536,20/6/2020,83
CS1387,20/6/2020,89
CS4780,20/6/2020,41
CS2495,20/6/2020,65
CS1770,20/6/2020,67
CS4194,20/6/2020,78
CS3744,20/6/2020,43
CS2947,20/6/2020,77
CS1576,20/6/2020,49
CS3545,20/6/2020,57
CS2240,20/6/2020,89
CS3015,20/6/2020,50
CS4910,20/6/2020,103
CS1899,20/6/2020,81
CS5185,20/6/2020,50
CS2980,20/6/2020,65
CS1637,20/6/2020,77
CS3842,20/6/2020,72
CS3797,20/6/2020,55
CS4444,20/6/2020,53
CS2214,20/6/2020,36
CS1237,20/6/2020,104
CS4214,20/6/2020,78
CS4223,20/6/2020,81
CS1669,20/6/2020,96
CS2870,20/6/2020,103
CS4466,20/6/2020,73
CS1660,20/6/2020,97
CS3515,20/6/2020,43
CS4838,20/6/2020,75
CS4946,20/6/2020,79
CS2561,20/6/2020,85
CS1194,20/6/2020,76
CS5547,20/6/2020,72
CS5617,20/6/2020,78
CS5804,20/6/2020,82
CS6065,20/6/2020,56
CS1812,20/6/2020,39
CS3668,20/6/2020,37
CS3295,20/6/2020,92
CS1795,20/6/2020,61
CS4936,20/6/2020,103
CS1193,20/6/2020,39
CS1541,20/6/2020,55
CS3002,20/6/2020,53
CS1174,20/6/2020,91
CS5020,20/6/2020,88
CS3441,20/6/2020,55
CS2061,20/6/2020,80
CS4459,20/6/2020,95
CS2199,20/6/2020,42
CS5212,20/6/2020,45
CS5665,20/6/2020,101
CS1850,20/6/2020,81
CS2930,20/6/2020,103
CS1725,20/6/2020,73
CS2702,20/6/2020,54
CS3917,20/6/2020,63
CS4595,20/6/2020,89
CS3311,20/6/2020,35
CS1749,20/6/2020,92
CS5536,20/6/2020,45
CS2348,20/6/2020,97
CS4853,20/6/2020,58
CS2134,20/6/2020,103
CS5638,20/6/2020,56
CS3205,20/6/2020,66
CS5217,20/6/2020,89
CS3234,20/6/2020,38
CS2617,20/6/2020,99
CS5102,20/6/2020,87
CS3595,20/6/2020,61
CS4114,20/6/2020,35
CS5909,20/6/2020,76
CS4301,20/6/2020,95
CS3178,20/6/2020,48
CS2131,20/6/2020,75
CS1252,20/6/2020,85
CS7770,20/6/2020,77
CS8947,20/6/2020,50
CS8240,20/6/2020,55
CS7637,20/6/2020,21
CS7669,20/6/2020,18
CS8870,20/6/2020,74
CS7660,20/6/2020,57
CS7194,20/6/2020,47
CS7812,20/6/2020,73
CS7795,20/6/2020,39
CS7174,20/6/2020,19
CS8061,20/6/2020,53
CS8199,20/6/2020,15
CS7850,20/6/2020,74
CS7725,20/6/2020,75
CS7749,20/6/2020,23
CS8348,20/6/2020,56
CS1746,21/6/2020,103
CS2691,21/6/2020,48
CS3251,21/6/2020,49
CS3821,21/6/2020,94
CS3252,21/6/2020,61
CS2897,21/6/2020,74
CS1195,21/6/2020,75
CS1389,21/6/2020,55
CS2678,21/6/2020,102
CS2782,21/6/2020,47
CS4811,21/6/2020,48
CS2914,21/6/2020,65
CS4031,21/6/2020,99
CS2252,21/6/2020,75
CS1929,21/6/2020,95
CS2894,21/6/2020,100
CS1379,21/6/2020,73
CS5800,21/6/2020,43
CS2717,21/6/2020,50
CS2526,21/6/2020,75
CS1258,21/6/2020,86
CS2742,21/6/2020,48
CS5039,21/6/2020,57
CS1900,21/6/2020,88
CS1495,21/6/2020,53
CS2602,21/6/2020,80
CS4378,21/6/2020,42
CS3007,21/6/2020,40
CS3097,21/6/2020,51
CS4724,21/6/2020,51
CS3541,21/6/2020,45
CS5477,21/6/2020,49
CS5774,21/6/2020,57
CS5217,21/6/2020,68
CS2494,21/6/2020,56
CS5952,21/6/2020,69
CS1185,21/6/2020,53
CS5683,21/6/2020,61
CS3118,21/6/2020,64
CS5186,21/6/2020,37
CS1347,21/6/2020,87
CS3483,21/6/2020,51
CS5694,21/6/2020,56
CS1315,21/6/2020,102
CS5476,21/6/2020,45
CS3621,21/6/2020,84
CS2770,21/6/2020,73
CS2495,21/6/2020,91
CS3394,21/6/2020,82
CS3496,21/6/2020,72
CS5308,21/6/2020,68
CS5345,21/6/2020,38
CS4519,21/6/2020,62
CS2069,21/6/2020,89
CS4116,21/6/2020,52
CS2359,21/6/2020,81
CS5183,21/6/2020,60
CS1510,21/6/2020,72
CS1809,21/6/2020,97
CS4280,21/6/2020,103
CS4093,21/6/2020,96
CS1695,21/6/2020,92
CS2824,21/6/2020,35
CS4076,21/6/2020,75
CS4026,21/6/2020,44
CS2281,21/6/2020,95
CS2906,21/6/2020,95
CS2655,21/6/2020,65
CS5440,21/6/2020,49
CS4749,21/6/2020,50
CS5930,21/6/2020,91
CS5092,21/6/2020,88
CS2515,21/6/2020,53
CS5520,21/6/2020,51
CS2274,21/6/2020,45
CS7746,21/6/2020,60
CS8691,21/6/2020,54
CS8897,21/6/2020,60
CS8782,21/6/2020,71
CS8914,21/6/2020,28
CS8252,21/6/2020,15
CS7929,21/6/2020,30
CS7379,21/6/2020,15
CS8717,21/6/2020,12
CS8526,21/6/2020,18
CS8742,21/6/2020,58
CS7495,21/6/2020,64
CS8602,21/6/2020,70
CS8494,21/6/2020,73
CS7347,21/6/2020,63
CS7315,21/6/2020,61
CS8495,21/6/2020,38
CS8359,21/6/2020,69
CS7510,21/6/2020,27
CS7695,21/6/2020,16
CS8824,21/6/2020,78
CS8906,21/6/2020,42
CS8655,21/6/2020,75
CS3715,22/6/2020,96
CS5123,22/6/2020,53
CS3229,22/6/2020,92
CS4767,22/6/2020,64
CS1323,22/6/2020,73
CS4794,22/6/2020,88
CS5411,22/6/2020,75
CS4529,22/6/2020,75
CS2985,22/6/2020,66
CS4937,22/6/2020,95
CS1253,22/6/2020,59
CS4751,22/6/2020,102
CS1440,22/6/2020,95
CS1228,22/6/2020,49
CS2280,22/6/2020,60
CS3963,22/6/2020,80
CS4266,22/6/2020,41
CS6001,22/6/2020,39
CS5490,22/6/2020,99
CS2257,22/6/2020,72
CS3383,22/6/2020,104
CS4150,22/6/2020,101
CS4411,22/6/2020,97
CS5438,22/6/2020,88
CS5685,22/6/2020,84
CS2441,22/6/2020,49
CS5250,22/6/2020,44
CS3718,22/6/2020,85
CS6102,22/6/2020,54
CS3044,22/6/2020,48
CS4431,22/6/2020,52
CS1955,22/6/2020,91
CS1466,22/6/2020,99
CS1558,22/6/2020,43
CS5048,22/6/2020,76
CS3885,22/6/2020,65
CS1706,22/6/2020,82
CS5145,22/6/2020,86
CS2457,22/6/2020,103
CS4175,22/6/2020,99
CS3048,22/6/2020,104
CS3951,22/6/2020,96
CS1215,22/6/2020,89
CS4541,22/6/2020,80
CS5306,22/6/2020,97
CS3624,22/6/2020,37
CS2241,22/6/2020,76
CS2980,22/6/2020,46
CS1913,22/6/2020,47
CS1297,22/6/2020,54
CS1179,22/6/2020,105
CS4844,22/6/2020,38
CS5170,22/6/2020,37
CS1594,22/6/2020,56
CS3770,22/6/2020,76
CS2141,22/6/2020,42
CS5284,22/6/2020,60
CS1759,22/6/2020,101
CS2119,22/6/2020,41
CS4695,22/6/2020,69
CS2385,22/6/2020,80
CS5490,22/6/2020,68
CS2501,22/6/2020,81
CS4797,22/6/2020,53
CS2043,22/6/2020,81
CS5153,22/6/2020,89
CS4973,22/6/2020,65
CS5054,22/6/2020,102
CS2549,22/6/2020,100
CS2049,22/6/2020,45
CS5986,22/6/2020,94
CS3477,22/6/2020,49
CS4788,22/6/2020,88
CS3392,22/6/2020,35
CS2177,22/6/2020,55
CS7323,22/6/2020,30
CS8985,22/6/2020,26
CS7253,22/6/2020,26
CS7440,22/6/2020,28
CS8280,22/6/2020,35
CS8257,22/6/2020,48
CS8441,22/6/2020,59
CS7466,22/6/2020,24
CS7558,22/6/2020,17
CS7706,22/6/2020,26
CS8457,22/6/2020,40
CS7215,22/6/2020,11
CS8241,22/6/2020,71
CS8980,22/6/2020,42
CS7179,22/6/2020,55
CS7594,22/6/2020,58
CS8141,22/6/2020,16
CS7759,22/6/2020,62
CS8119,22/6/2020,69
CS8385,22/6/2020,22
CS8501,22/6/2020,27
CS8043,22/6/2020,35
CS5563,23/6/2020,70
CS5208,23/6/2020,53
CS4272,23/6/2020,64
CS4959,23/6/2020,103
CS2715,23/6/2020,55
CS3914,23/6/2020,50
CS1279,23/6/2020,38
CS4193,23/6/2020,82
CS5510,23/6/2020,71
CS1371,23/6/2020,56
CS1190,23/6/2020,91
CS1169,23/6/2020,72
CS5248,23/6/2020,79
CS3994,23/6/2020,40
CS4130,23/6/2020,52
CS5372,23/6/2020,66
CS4717,23/6/2020,76
CS1717,23/6/2020,102
CS5010,23/6/2020,49
CS2026,23/6/2020,85
CS4829,23/6/2020,76
CS5082,23/6/2020,72
CS1567,23/6/2020,105
CS5773,23/6/2020,45
CS3324,23/6/2020,59
CS5585,23/6/2020,72
CS2679,23/6/2020,69
CS2745,23/6/2020,72
CS5934,23/6/2020,82
CS3555,23/6/2020,58
CS1995,23/6/2020,51
CS1581,23/6/2020,44
CS2074,23/6/2020,99
CS3340,23/6/2020,85
CS1158,23/6/2020,94
CS1690,23/6/2020,40
CS2461,23/6/2020,49
CS3029,23/6/2020,103
CS3917,23/6/2020,75
CS3423,23/6/2020,58
CS4608,23/6/2020,98
CS1747,23/6/2020,91
CS2973,23/6/2020,96
CS2205,23/6/2020,81
CS5958,23/6/2020,41
CS2079,23/6/2020,77
CS4449,23/6/2020,69
CS2323,23/6/2020,72
CS3561,23/6/2020,71
CS2656,23/6/2020,53
CS1945,23/6/2020,76
CS3274,23/6/2020,42
CS1563,23/6/2020,79
CS5331,23/6/2020,67
CS4303,23/6/2020,97
CS5348,23/6/2020,49
CS1919,23/6/2020,51
CS1826,23/6/2020,82
CS5917,23/6/2020,71
CS2658,23/6/2020,66
CS4432,23/6/2020,39
CS8715,23/6/2020,42
CS7279,23/6/2020,29
CS7371,23/6/2020,24
CS7190,23/6/2020,16
CS8026,23/6/2020,19
CS7567,23/6/2020,17
CS8679,23/6/2020,17
CS8745,23/6/2020,77
CS7995,23/6/2020,29
CS7581,23/6/2020,54
CS8074,23/6/2020,52
CS8461,23/6/2020,54
CS8973,23/6/2020,42
CS8205,23/6/2020,46
CS8079,23/6/2020,22
CS8323,23/6/2020,70
CS8656,23/6/2020,30
CS7945,23/6/2020,65
CS7563,23/6/2020,26
CS7826,23/6/2020,20
CS1786,24/6/2020,52
CS4381,24/6/2020,72
CS1244,24/6/2020,65
CS1813,24/6/2020,54
CS2645,24/6/2020,46
CS1499,24/6/2020,37
CS3223,24/6/2020,68
CS1215,24/6/2020,44
CS5918,24/6/2020,49
CS4797,24/6/2020,69
CS5759,24/6/2020,40
CS4955,24/6/2020,50
CS5967,24/6/2020,95
CS1165,24/6/2020,43
CS1890,24/6/2020,81
CS5935,24/6/2020,102
CS1370,24/6/2020,49
CS2505,24/6/2020,73
CS1802,24/6/2020,90
CS4490,24/6/2020,38
CS4895,24/6/2020,105
CS5032,24/6/2020,75
CS4823,24/6/2020,63
CS3493,24/6/2020,85
CS2117,24/6/2020,64
CS2469,24/6/2020,61
CS3423,24/6/2020,80
CS3597,24/6/2020,72
CS3023,24/6/2020,104
CS1252,24/6/2020,100
CS1253,24/6/2020,98
CS2001,24/6/2020,48
CS1145,24/6/2020,105
CS3529,24/6/2020,44
CS2994,24/6/2020,99
CS3855,24/6/2020,66
CS5895,24/6/2020,92
CS4240,24/6/2020,54
CS1322,24/6/2020,43
CS2305,24/6/2020,53
CS2804,24/6/2020,82
CS5892,24/6/2020,71
CS4331,24/6/2020,69
CS2466,24/6/2020,104
CS5697,24/6/2020,105
CS4214,24/6/2020,41
CS2532,24/6/2020,68
CS2145,24/6/2020,62
CS2739,24/6/2020,93
CS2841,24/6/2020,43
CS5328,24/6/2020,93
CS5445,24/6/2020,65
CS2958,24/6/2020,45
CS3821,24/6/2020,48
CS6030,24/6/2020,35
CS2736,24/6/2020,95
CS2468,24/6/2020,72
CS5545,24/6/2020,91
CS2019,24/6/2020,61
CS3033,24/6/2020,99
CS5044,24/6/2020,52
CS1238,24/6/2020,52
CS1202,24/6/2020,43
CS3960,24/6/2020,64
CS3728,24/6/2020,98
CS2396,24/6/2020,54
CS3547,24/6/2020,55
CS2544,24/6/2020,97
CS1724,24/6/2020,88
CS2946,24/6/2020,97
CS4872,24/6/2020,41
CS4221,24/6/2020,68
CS2305,24/6/2020,102
CS5119,24/6/2020,87
CS1622,24/6/2020,80
CS1181,24/6/2020,95
CS4583,24/6/2020,52
CS2034,24/6/2020,89
CS5041,24/6/2020,42
CS1926,24/6/2020,104
CS2208,24/6/2020,39
CS2802,24/6/2020,56
CS1557,24/6/2020,59
CS1188,24/6/2020,36
CS1538,24/6/2020,68
CS3549,24/6/2020,53
CS1649,24/6/2020,64
CS1968,24/6/2020,57
CS4560,24/6/2020,36
CS3612,24/6/2020,40
CS4924,24/6/2020,71
CS4063,24/6/2020,39
CS3755,24/6/2020,40
CS7244,24/6/2020,16
CS7813,24/6/2020,31
CS8645,24/6/2020,12
CS7215,24/6/2020,28
CS8505,24/6/2020,37
CS7802,24/6/2020,17
CS8469,24/6/2020,72
CS7252,24/6/2020,20
CS8001,24/6/2020,77
CS7322,24/6/2020,72
CS8804,24/6/2020,65
CS8466,24/6/2020,67
CS8739,24/6/2020,34
CS8958,24/6/2020,21
CS8736,24/6/2020,70
CS8468,24/6/2020,74
CS7238,24/6/2020,31
CS7202,24/6/2020,53
CS8396,24/6/2020,70
CS7724,24/6/2020,16
CS8946,24/6/2020,10
CS8305,24/6/2020,28
CS7181,24/6/2020,41
CS8208,24/6/2020,67
CS7188,24/6/2020,31
CS7538,24/6/2020,64
CS7649,24/6/2020,49
CS3205,25/6/2020,100
CS2946,25/6/2020,83
CS1235,25/6/2020,59
CS2139,25/6/2020,64
CS5646,25/6/2020,64
CS1467,25/6/2020,71
CS1654,25/6/2020,79
CS2489,25/6/2020,52
CS4399,25/6/2020,44
CS4771,25/6/2020,57
CS1649,25/6/2020,98
CS3672,25/6/2020,93
CS3450,25/6/2020,45
CS4415,25/6/2020,79
CS5130,25/6/2020,53
CS3361,25/6/2020,58
CS2897,25/6/2020,69
CS5607,25/6/2020,61
CS5596,25/6/2020,65
CS2436,25/6/2020,56
CS2458,25/6/2020,47
CS1281,25/6/2020,62
CS1307,25/6/2020,64
CS1863,25/6/2020,54
CS3751,25/6/2020,57
CS3806,25/6/2020,98
CS3625,25/6/2020,45
CS5223,25/6/2020,65
CS1776,25/6/2020,46
CS4741,25/6/2020,88
CS3727,25/6/2020,97
CS2438,25/6/2020,56
CS4891,25/6/2020,97
CS4905,25/6/2020,69
CS1587,25/6/2020,72
CS3551,25/6/2020,91
CS5021,25/6/2020,67
CS1402,25/6/2020,103
CS5949,25/6/2020,77
CS3421,25/6/2020,63
CS5746,25/6/2020,47
CS2946,25/6/2020,71
CS5338,25/6/2020,64
CS1600,25/6/2020,91
CS1848,25/6/2020,99
CS5677,25/6/2020,100
CS1813,25/6/2020,67
CS3887,25/6/2020,91
CS3752,25/6/2020,89
CS4166,25/6/2020,85
CS2575,25/6/2020,97
CS1470,25/6/2020,76
CS3660,25/6/2020,70
CS5787,25/6/2020,73
CS2739,25/6/2020,80
CS5439,25/6/2020,45
CS3177,25/6/2020,74
CS1455,25/6/2020,37
CS1124,25/6/2020,71
CS1407,25/6/2020,73
CS3256,25/6/2020,100
CS4820,25/6/2020,52
CS1407,25/6/2020,75
CS1978,25/6/2020,76
CS4267,25/6/2020,53
CS4232,25/6/2020,50
CS1235,25/6/2020,39
CS5393,25/6/2020,93
CS5049,25/6/2020,74
CS7235,25/6/2020,79
CS8139,25/6/2020,73
CS7467,25/6/2020,47
CS7654,25/6/2020,70
CS8489,25/6/2020,48
CS7649,25/6/2020,68
CS8897,25/6/2020,72
CS8436,25/6/2020,17
CS8458,25/6/2020,40
CS7281,25/6/2020,61
CS7776,25/6/2020,30
CS7587,25/6/2020,32
CS8946,25/6/2020,26
CS7600,25/6/2020,35
CS7848,25/6/2020,79
CS7813,25/6/2020,70
CS7470,25/6/2020,73
CS8739,25/6/2020,20
CS7455,25/6/2020,41
CS7124,25/6/2020,77
CS7407,25/6/2020,12
CS7407,25/6/2020,45
CS7978,25/6/2020,29
CS5970,26/6/2020,73
CS1716,26/6/2020,65
CS4658,26/6/2020,98
CS1200,26/6/2020,78
CS2866,26/6/2020,55
CS4694,26/6/2020,70
CS2004,26/6/2020,99
CS3012,26/6/2020,55
CS1603,26/6/2020,46
CS2889,26/6/2020,99
CS2543,26/6/2020,45
CS2056,26/6/2020,83
CS3679,26/6/2020,72
CS3148,26/6/2020,44
CS2297,26/6/2020,75
CS2080,26/6/2020,57
CS4115,26/6/2020,83
CS5211,26/6/2020,70
CS4562,26/6/2020,62
CS1403,26/6/2020,63
CS3129,26/6/2020,103
CS1920,26/6/2020,76
CS5910,26/6/2020,89
CS4846,26/6/2020,98
CS3877,26/6/2020,71
